Date,Close,High,Low,Open,Volume,RSI,Target
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,
2021-04-02,59384.3125,60267.1875,58869.28125,59098.87890625,58727860620,61.77024898442819,0
2021-04-03,57603.890625,60110.26953125,57603.890625,59397.41015625,59641344484,55.51092036633599,1
2021-04-04,58758.5546875,58913.74609375,57168.67578125,57604.83984375,50749662970,58.45142548737892,1
2021-04-05,59057.87890625,59891.296875,57694.82421875,58760.875,60706272115,59.204182909849116,0
2021-04-06,58192.359375,59479.578125,57646.80859375,59171.93359375,66058027988,56.04237729593913,0
2021-04-07,56048.9375,58731.14453125,55604.0234375,58186.5078125,75645303584,49.05546008533758,1
2021-04-08,58323.953125,58338.73828125,55879.0859375,56099.9140625,53053855641,55.40979274459169,0
2021-04-09,58245.00390625,58937.046875,57807.86328125,58326.5625,46655208546,55.1527015340115,1
2021-04-10,59793.234375,61276.6640625,58038.70703125,58253.77734375,58238470525,59.15502172262979,1
2021-04-11,60204.96484375,60790.5546875,59289.796875,59846.23046875,46280252580,60.17294676171891,0
2021-04-12,59893.453125,61253.03515625,59589.875,60175.9453125,51828688519,58.97539565414098,1
2021-04-13,63503.45703125,63742.28515625,59869.95703125,59890.01953125,69983454362,67.13763849588305,0
2021-04-14,63109.6953125,64863.09765625,61554.796875,63523.75390625,77451779687,65.60440390827517,1
2021-04-15,63314.01171875,63821.671875,62208.96484375,63075.1953125,60954381579,66.03780768928746,0
2021-04-16,61572.7890625,63594.72265625,60222.53125,63258.50390625,84293007468,59.192509664665714,0
2021-04-17,60683.8203125,62572.17578125,60361.3515625,61529.921875,66138759198,56.00088736570749,0
2021-04-18,56216.18359375,61057.45703125,52829.53515625,60701.88671875,97468872758,43.35025051349394,0
2021-04-19,55724.265625,57520.0546875,54368.59375,56191.5859375,65344865159,42.219339499925965,1
2021-04-20,56473.03125,57062.1484375,53448.046875,55681.79296875,67849323955,44.58891929118862,0
2021-04-21,53906.08984375,56757.97265625,53695.46875,56471.12890625,54926612466,38.72562126317772,0
2021-04-22,51762.2734375,55410.23046875,50583.8125,53857.10546875,74798630778,34.62996589739639,0
2021-04-23,51093.65234375,52120.79296875,47714.6640625,51739.80859375,86668667320,33.442025233921896,0
2021-04-24,50050.8671875,51167.5625,48805.28515625,51143.2265625,49014494781,31.6201998639103,0
2021-04-25,49004.25390625,50506.01953125,47159.484375,50052.83203125,46117114240,29.861843586940765,1
2021-04-26,54021.75390625,54288.00390625,48852.796875,49077.79296875,58284039825,45.50668923892957,1
2021-04-27,55033.1171875,55416.96484375,53319.1875,54030.3046875,49448222757,48.02337779073956,0
2021-04-28,54824.703125,56227.20703125,53887.91796875,55036.63671875,48000572955,47.53616915280324,0
2021-04-29,53555.109375,55115.84375,52418.02734375,54858.08984375,46088929780,44.56979868710607,1
2021-04-30,57750.17578125,57900.71875,53129.6015625,53568.6640625,52395931985,54.641799887331715,1
2021-05-01,57828.05078125,58448.33984375,57052.2734375,57714.6640625,42836427360,54.80597007133944,0
2021-05-02,56631.078125,57902.59375,56141.90625,57825.86328125,38177405335,51.708068325462825,1
2021-05-03,57200.29296875,58973.30859375,56590.87109375,56620.2734375,51713139031,53.066687222487715,0
2021-05-04,53333.5390625,57214.1796875,53191.42578125,57214.1796875,68564706967,44.00896102314254,1
2021-05-05,57424.0078125,57911.36328125,52969.0546875,53252.1640625,69241316747,53.12400802436383,0
2021-05-06,56396.515625,58363.31640625,55382.5078125,57441.30859375,69523285106,50.88319859869601,1
2021-05-07,57356.40234375,58606.6328125,55321.84765625,56413.953125,68434023376,52.8826951840862,1
2021-05-08,58803.77734375,59464.61328125,56975.2109375,57352.765625,65382980634,55.80426783632546,0
2021-05-09,58232.31640625,59210.8828125,56482.00390625,58877.390625,65906690347,54.37078653649904,0
2021-05-10,55859.796875,59519.35546875,54071.45703125,58250.87109375,71776546298,48.76958027434723,1
2021-05-11,56704.57421875,56872.54296875,54608.65234375,55847.2421875,61308396325,50.71644218008588,0
2021-05-12,49150.53515625,57939.36328125,49150.53515625,56714.53125,75215403907,37.128898567189516,1
2021-05-13,49716.19140625,51330.84375,46980.01953125,49735.43359375,96721152926,38.458490475039255,1
2021-05-14,49880.53515625,51438.1171875,48868.578125,49682.98046875,55737497453,38.86302586461734,0
2021-05-15,46760.1875,50639.6640625,46664.140625,49855.49609375,59161047474,34.258441328984475,0
2021-05-16,46456.05859375,49720.04296875,43963.3515625,46716.63671875,64047871555,33.837624494604626,0
2021-05-17,43537.51171875,46623.55859375,42207.2890625,46415.8984375,74903638450,30.02594912454994,0
2021-05-18,42909.40234375,45812.45703125,42367.83203125,43488.05859375,56187365084,29.26198475332633,0
2021-05-19,37002.44140625,43546.1171875,30681.49609375,42944.9765625,126358098747,23.266537087216832,1
2021-05-20,40782.73828125,42462.984375,35050.6171875,36753.66796875,88281943359,32.76129064891238,0
2021-05-21,37304.69140625,42172.171875,33616.453125,40596.94921875,82051616861,29.183385831013595,1
2021-05-22,37536.6328125,38831.0546875,35383.68359375,37371.03125,57377273240,29.734494816197312,0
2021-05-23,34770.58203125,38289.21875,31227.33984375,37531.44921875,78469274361,27.032666403784432,1
2021-05-24,38705.98046875,39835.140625,34551.08203125,34700.36328125,67359584098,35.94990201717037,0
2021-05-25,38402.22265625,39776.3515625,36581.4296875,38795.78125,56211915803,35.588381100796425,1
2021-05-26,39294.19921875,40782.078125,37905.8359375,38392.625,51346735160,37.57362781214513,0
2021-05-27,38436.96875,40379.6171875,37247.90234375,39316.890625,43210968721,36.41211238023687,0
2021-05-28,35697.60546875,38856.96875,34779.0390625,38507.08203125,55200191952,32.91090092413711,0
2021-05-29,34616.06640625,37234.5,33693.9296875,35684.15625,45231013335,31.61823199243554,1
2021-05-30,35678.12890625,36400.66796875,33520.73828125,34607.40625,31646080921,34.34535993405305,1
2021-05-31,37332.85546875,37468.25,34241.9453125,35658.59375,39009847639,38.46312418192415,0
2021-06-01,36684.92578125,37896.734375,35787.0859375,37293.79296875,34639423297,37.47208630856423,1
2021-06-02,37575.1796875,38231.33984375,35966.30859375,36699.921875,33070867190,39.76844875017825,1
2021-06-03,39208.765625,39478.953125,37243.97265625,37599.41015625,35460750427,43.84390450328259,0
2021-06-04,36894.40625,39242.484375,35717.72265625,39242.484375,41831090187,39.741231108659726,0
2021-06-05,35551.95703125,37917.71484375,34900.4140625,36880.15625,35959473399,37.54651139077884,1
2021-06-06,35862.37890625,36436.421875,35304.578125,35538.609375,28913440585,38.39374214627904,0
2021-06-07,33560.70703125,36790.5703125,33480.640625,35835.265625,33683936663,34.64129249280188,0
2021-06-08,33472.6328125,34017.38671875,31114.443359375,33589.51953125,49902050442,34.502331488052164,1
2021-06-09,37345.12109375,37537.37109375,32475.865234375,33416.9765625,53972919008,44.95733750980065,0
2021-06-10,36702.59765625,38334.32421875,35847.59375,37389.515625,43576032854,43.71061748991578,1
2021-06-11,37334.3984375,37608.6953125,36044.44921875,36697.03125,38699736985,45.31645241666649,0
2021-06-12,35552.515625,37408.92578125,34728.19140625,37340.14453125,37924228550,41.702976749835145,1
2021-06-13,39097.859375,39322.78125,34864.109375,35555.7890625,40669112838,50.209960378374305,1
2021-06-14,40218.4765625,40978.36328125,38757.28515625,39016.96875,43148914673,52.56610331425355,1
2021-06-15,40406.26953125,41295.26953125,39609.46875,40427.16796875,46420149185,52.96776601232802,0
2021-06-16,38347.0625,40516.77734375,38176.03515625,40168.69140625,39211635100,48.15273563606196,0
2021-06-17,38053.50390625,39513.671875,37439.67578125,38341.421875,37096670047,47.48995681970163,0
2021-06-18,35787.24609375,38187.26171875,35255.85546875,38099.4765625,36200887275,42.61360401959019,0
2021-06-19,35615.87109375,36457.796875,34933.0625,35854.52734375,31207279719,42.2602191701406,1
2021-06-20,35698.296875,36059.484375,33432.07421875,35563.140625,36664034054,42.50717178055844,0
2021-06-21,31676.693359375,35721.640625,31295.935546875,35641.14453125,52809038594,34.70740676346426,1
2021-06-22,32505.66015625,33292.453125,28893.62109375,31622.376953125,58964353058,37.26285239433188,1
2021-06-23,33723.02734375,34753.41015625,31772.6328125,32515.71484375,46317108925,40.91976103061824,1
2021-06-24,34662.4375,35228.8515625,32385.21484375,33682.80078125,33123368116,43.64940610610792,0
2021-06-25,31637.779296875,35487.24609375,31350.884765625,34659.10546875,40230904226,37.622226076079144,1
2021-06-26,32186.27734375,32637.587890625,30184.501953125,31594.6640625,38585385521,39.260147346246,1
2021-06-27,34649.64453125,34656.12890625,32071.7578125,32287.5234375,35511640894,46.104808039749265,0
2021-06-28,34434.3359375,35219.890625,33902.07421875,34679.12109375,33892523752,45.62090430369319,1
2021-06-29,35867.77734375,36542.109375,34252.484375,34475.55859375,37901460044,49.42663352726499,0
2021-06-30,35040.8359375,36074.7578125,34086.15234375,35908.38671875,34059036099,47.36713040169118,0
2021-07-01,33572.1171875,35035.984375,32883.78125,35035.984375,37838957079,43.87070235256379,1
2021-07-02,33897.046875,33939.58984375,32770.6796875,33549.6015625,38728974942,44.84076809420763,1
2021-07-03,34668.546875,34909.26171875,33402.6953125,33854.421875,24383958643,47.175197074529834,1
2021-07-04,35287.78125,35937.56640625,34396.4765625,34665.56640625,24924307911,49.03943152763837,0
2021-07-05,33746.00390625,35284.34375,33213.66015625,35284.34375,26721554282,44.80013983625239,1
2021-07-06,34235.1953125,35038.53515625,33599.91796875,33723.5078125,26501259870,46.38388413600408,0
2021-07-07,33855.328125,34997.6640625,33839.2890625,34225.6796875,24796027477,45.29707106249833,0
2021-07-08,32877.37109375,33907.90625,32133.18359375,33889.60546875,29910396946,42.53397258708926,1
2021-07-09,33798.01171875,34042.29296875,32318.880859375,32861.671875,27436021028,45.88079519274331,0
2021-07-10,33520.51953125,34209.0703125,33116.01171875,33811.2421875,22971873468,45.02953122173829,1
2021-07-11,34240.1875,34584.703125,33346.73828125,33509.078125,20108729370,47.73777235429831,0
2021-07-12,33155.84765625,34592.15625,32697.30859375,34254.015625,24321499537,44.204008914936736,0
2021-07-13,32702.025390625,33327.1015625,32261.419921875,33125.46875,19120856669,42.77679639258813,1
2021-07-14,32822.34765625,33061.3984375,31639.125,32723.845703125,21376531210,43.29950389457432,0
2021-07-15,31780.73046875,33159.640625,31175.708984375,32827.875,21300524237,39.90150911937791,0
2021-07-16,31421.5390625,32218.40625,31100.673828125,31841.55078125,23699476918,38.77156845102661,1
2021-07-17,31533.068359375,31935.9453125,31223.990234375,31397.30859375,18895018942,39.34591508924249,1
2021-07-18,31796.810546875,32398.99609375,31215.4921875,31533.884765625,18787986667,40.76106839178763,0
2021-07-19,30817.83203125,31885.859375,30563.734375,31800.01171875,20434789545,37.28377340370619,0
2021-07-20,29807.34765625,31006.1875,29360.955078125,30838.28515625,23148267245,34.05445386368305,1
2021-07-21,32110.693359375,32752.326171875,29526.18359375,29796.28515625,28203024559,45.61733042112532,1
2021-07-22,32313.10546875,32576.400390625,31745.298828125,32138.873046875,19555230518,46.5050086946724,1
2021-07-23,33581.55078125,33581.55078125,32057.892578125,32305.958984375,22552046192,51.81316177820629,1
2021-07-24,34292.4453125,34490.390625,33424.859375,33593.73046875,21664706865,54.53596587680153,1
2021-07-25,35350.1875,35364.92578125,33881.8359375,34290.29296875,20856685287,58.31058473064665,1
2021-07-26,37337.53515625,40499.67578125,35287.3125,35384.03125,51022126212,64.3067067253948,1
2021-07-27,39406.94140625,39406.94140625,36441.7265625,37276.03515625,35097370560,69.26403916130234,1
2021-07-28,39995.90625,40816.0703125,38862.4375,39503.1875,38702404695,70.51900487488966,1
2021-07-29,40008.421875,40593.0703125,39352.05859375,39995.453125,27167146027,70.54652620653678,1
2021-07-30,42235.546875,42235.546875,38397.35546875,40027.484375,33072782960,75.01608393834795,0
2021-07-31,41626.1953125,42231.44921875,41110.83203125,42196.3046875,25802845343,71.80543115376146,0
2021-08-01,39974.89453125,42541.6796875,39540.94140625,41460.84375,26688438115,63.832406436570125,0
2021-08-02,39201.9453125,40419.1796875,38746.34765625,39907.26171875,25595265436,60.44892456009167,0
2021-08-03,38152.98046875,39750.03125,37782.05078125,39178.40234375,26189830450,56.102803170202726,1
2021-08-04,39747.50390625,39952.296875,37589.1640625,38213.33203125,25372562724,60.725339857928134,1
2021-08-05,40869.5546875,41341.93359375,37458.00390625,39744.515625,35185031017,63.62788153333944,1
2021-08-06,42816.5,43271.66015625,39932.1796875,40865.8671875,38226483046,68.04135312379846,1
2021-08-07,44555.80078125,44689.859375,42618.56640625,42832.796875,40030862141,71.38217957233245,0
2021-08-08,43798.1171875,45282.3515625,43331.91015625,44574.4375,36302664750,68.0451461368903,1
2021-08-09,46365.40234375,46456.83203125,42848.6875,43791.92578125,38734079049,72.70181572960533,0
2021-08-10,45585.03125,46637.98828125,44705.5546875,46280.84765625,33546019517,69.39159316527663,1
2021-08-11,45593.63671875,46735.6328125,45351.7109375,45599.703125,34319709073,69.4081347051712,0
2021-08-12,44428.2890625,46228.91015625,43861.4453125,45576.87890625,33723620826,64.33747048904405,1
2021-08-13,47793.3203125,47831.9765625,44282.41796875,44439.69140625,31744259539,70.93947990721227,0
2021-08-14,47096.9453125,48098.68359375,46177.6328125,47810.6875,31211354442,68.12866264213808,0
2021-08-15,47047.00390625,47357.10546875,45579.58984375,47096.66796875,30988958446,67.92081276816268,0
2021-08-16,46004.484375,47998.09765625,45700.3203125,47019.9609375,32776876610,63.561461240713555,0
2021-08-17,44695.359375,47139.5703125,44512.41796875,45936.45703125,33451362600,58.48517169594399,1
2021-08-18,44801.1875,45952.0625,44364.02734375,44686.75,32194123075,58.771821290098735,1
2021-08-19,46717.578125,46970.76171875,43998.31640625,44741.8828125,37204312299,63.66450146516374,1
2021-08-20,49339.17578125,49342.15234375,46650.70703125,46723.12109375,34706867452,69.071732823532,0
2021-08-21,48905.4921875,49717.01953125,48312.19921875,49327.07421875,40585205312,67.28782681862349,1
2021-08-22,49321.65234375,49471.609375,48199.94140625,48869.10546875,25370975378,68.13820868936611,1
2021-08-23,49546.1484375,50482.078125,49074.60546875,49291.67578125,34305053719,68.61223017751493,0
2021-08-24,47706.1171875,49878.76953125,47687.1171875,49562.34765625,35361168834,60.647973827722325,1
2021-08-25,48960.7890625,49202.87890625,47163.61328125,47727.2578125,32646349931,63.738806118776054,0
2021-08-26,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568,56.10396042258962,1
2021-08-27,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995,61.33367398131544,0
2021-08-28,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401,60.75810541101564,0
2021-08-29,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240,60.474281467104866,0
2021-08-30,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016,53.84893359775234,1
2021-08-31,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427,54.18910334443868,1
2021-09-01,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125,59.075752247248595,1
2021-09-02,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319,60.37783327443519,1
2021-09-03,50025.375,50982.2734375,48386.0859375,49288.25,43206179619,62.254867179272956,0
2021-09-04,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794,61.88940841245869,1
2021-09-05,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319,66.61680569741247,1
2021-09-06,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426,68.65430015966614,0
2021-09-07,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683,47.848657521508315,0
2021-09-08,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488,45.993147506240994,1
2021-09-09,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013,46.91725708850301,0
2021-09-10,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597,42.94140897360061,1
2021-09-11,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245,44.017578476710945,1
2021-09-12,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161,46.94238402970309,0
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253,43.796610158328924,1
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880,50.68499285058625,1
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466,53.789485946762014,0
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,52.498993446361744,0
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,50.776947832779044,1
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451,53.963697426963435,0
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648,50.42277639797222,0
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,38.593167520142764,0
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,34.36598802781913,1
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,43.323407417948275,1
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,46.900877417625075,0
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,42.413632636958006,0
2021-09-25,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236,42.15338482037507,1
2021-09-26,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077,43.64099784779061,0
2021-09-27,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059,41.375070292386276,0
2021-09-28,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550,38.702906825769475,1
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,40.5274058837516,1
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,47.58768656724051,1
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,58.01642184764874,0
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,56.874207047275135,1
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,57.948338288088756,1
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,59.95584665202706,1
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,64.72688431224233,1
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,70.7395129086305,0
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,65.85131566536168,1
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,66.11372741709773,1
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,67.7625327791726,0
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,67.07167528704238,1
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,71.40373577551634,0
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,66.39800858945692,1
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,68.62912781869305,0
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,68.34319846186449,1
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,74.48884086731748,0
2021-10-16,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237,72.01579221528758,1
2021-10-17,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511,72.92809550651091,1
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075,73.5903882828671,1
2021-10-19,64261.9921875,64434.53515625,61622.93359375,62043.1640625,40471196346,76.51816003487417,1
2021-10-20,65992.8359375,66930.390625,63610.67578125,64284.5859375,40788955582,78.50473703393105,0
2021-10-21,62210.171875,66600.546875,62117.41015625,66002.234375,45908121370,65.46905036578734,0
2021-10-22,60692.265625,63715.0234375,60122.796875,62237.890625,38434082775,61.08566912751494,1
2021-10-23,61393.6171875,61743.87890625,59826.5234375,60694.62890625,26882546034,62.3403268175063,0
2021-10-24,60930.8359375,61505.8046875,59643.34375,61368.34375,27316183882,60.94404956286387,1
2021-10-25,63039.82421875,63729.32421875,60691.80078125,60893.92578125,31064911614,64.81199491748325,0
2021-10-26,60363.79296875,63229.02734375,59991.16015625,63032.76171875,34878965587,57.08646988085216,0
2021-10-27,58482.38671875,61435.18359375,58208.1875,60352.0,43657076893,52.36088390102637,1
2021-10-28,60622.13671875,62128.6328125,58206.91796875,58470.73046875,45257083247,56.74630068423525,1
2021-10-29,62227.96484375,62927.609375,60329.96484375,60624.87109375,36856881767,59.741498390587765,0
2021-10-30,61888.83203125,62330.14453125,60918.38671875,62239.36328125,32157938616,58.815207682624425,0
2021-10-31,61318.95703125,62406.171875,60074.328125,61850.48828125,32241199927,57.20997702061889,0
2021-11-01,61004.40625,62419.00390625,59695.18359375,61320.44921875,36150572843,56.29665019821619,1
2021-11-02,63226.40234375,64242.79296875,60673.0546875,60963.25390625,37746665647,61.02954762410162,0
2021-11-03,62970.046875,63516.9375,61184.23828125,63254.3359375,36124731509,60.21927370897176,0
2021-11-04,61452.23046875,63123.2890625,60799.6640625,62941.8046875,32615846901,55.51928403443319,0
2021-11-05,61125.67578125,62541.46875,60844.609375,61460.078125,30605102446,54.533133517832276,1
2021-11-06,61527.48046875,61590.68359375,60163.78125,61068.875,29094934221,55.5786593589853,1
2021-11-07,63326.98828125,63326.98828125,61432.48828125,61554.921875,24726754302,60.01348659209203,1
2021-11-08,67566.828125,67673.7421875,63344.06640625,63344.06640625,41125608330,68.09546761989377,0
2021-11-09,66971.828125,68530.3359375,66382.0625,67549.734375,42357991721,66.07706757427906,0
2021-11-10,64995.23046875,68789.625,63208.11328125,66953.3359375,48730828378,59.741953309467064,0
2021-11-11,64949.9609375,65579.015625,64180.48828125,64978.890625,35880633236,59.60101477529084,0
2021-11-12,64155.94140625,65460.81640625,62333.9140625,64863.98046875,36084893887,57.05840433681051,1
2021-11-13,64469.52734375,64915.67578125,63303.734375,64158.12109375,30474228777,57.82365755245021,1
2021-11-14,65466.83984375,65495.1796875,63647.80859375,64455.37109375,25122092191,60.24984935302986,0
2021-11-15,63557.87109375,66281.5703125,63548.14453125,65521.2890625,30558763548,53.86283799834486,0
2021-11-16,60161.24609375,63721.1953125,59016.3359375,63721.1953125,46844335592,44.76890654797617,1
2021-11-17,60368.01171875,60823.609375,58515.41015625,60139.62109375,39178392930,45.373524509294505,0
2021-11-18,56942.13671875,60948.5,56550.79296875,60360.13671875,41388338699,37.95890404082986,1
2021-11-19,58119.578125,58351.11328125,55705.1796875,56896.12890625,38702407772,41.497364263983236,1
2021-11-20,59697.1953125,59859.87890625,57469.7265625,58115.08203125,30624264863,45.94583774583888,0
2021-11-21,58730.4765625,60004.42578125,58618.9296875,59730.5078125,26123447605,43.75049785542046,0
2021-11-22,56289.2890625,59266.359375,55679.83984375,58706.84765625,35036121783,38.71932692667741,1
2021-11-23,57569.07421875,57875.515625,55632.76171875,56304.5546875,37485803899,42.45536688783481,0
2021-11-24,56280.42578125,57803.06640625,55964.22265625,57565.8515625,36635566789,39.82267246067984,1
2021-11-25,57274.6796875,59367.96875,57146.68359375,57165.41796875,34284016248,42.771360415951385,0
2021-11-26,53569.765625,59183.48046875,53569.765625,58960.28515625,41810748221,35.74302147529025,1
2021-11-27,54815.078125,55329.2578125,53668.35546875,53736.4296875,30560857714,39.35056268787801,1
2021-11-28,57248.45703125,57393.84375,53576.734375,54813.0234375,28116886357,45.75877068407833,1
2021-11-29,57806.56640625,58872.87890625,56792.52734375,57291.90625,32370840356,47.138344199057755,0
2021-11-30,57005.42578125,59113.40234375,56057.28125,57830.11328125,36708594618,45.35508121864952,1
2021-12-01,57229.828125,59041.68359375,56553.08203125,56907.96484375,36858195307,45.97162832882097,0
2021-12-02,56477.81640625,57349.234375,55895.1328125,57217.37109375,32379968686,44.172944880642014,0
2021-12-03,53598.24609375,57482.16796875,52496.5859375,56509.1640625,39789134215,38.03605804037828,0
2021-12-04,49200.703125,53904.6796875,42874.6171875,53727.87890625,61385677469,30.961744928111045,1
2021-12-05,49368.84765625,49768.1484375,47857.49609375,49201.51953125,37198201161,31.486458781252296,1
2021-12-06,50582.625,50929.51953125,47281.03515625,49413.48046875,37707308001,35.308712252405996,1
2021-12-07,50700.0859375,51934.78125,50175.80859375,50581.828125,33676814852,35.68265943591409,0
2021-12-08,50504.796875,51171.375,48765.98828125,50667.6484375,28479699446,35.317132783074456,0
2021-12-09,47672.12109375,50797.1640625,47358.3515625,50450.08203125,29603577251,30.445364295885668,0
2021-12-10,47243.3046875,50015.25390625,47023.69921875,47642.14453125,30966005122,29.77575240840153,1
2021-12-11,49362.5078125,49458.2109375,46942.34765625,47264.6328125,25775869261,37.134444234565876,1
2021-12-12,50098.3359375,50724.8671875,48725.8515625,49354.85546875,21939223599,39.50484929168743,0
2021-12-13,46737.48046875,50205.0,45894.84765625,50114.7421875,32166727776,33.32427715460737,0
2021-12-14,46612.6328125,48431.3984375,46424.49609375,46709.82421875,34638619079,33.11700329116675,1
2021-12-15,48896.72265625,49473.95703125,46671.96484375,48379.75390625,36541828520,40.41851221756883,0
2021-12-16,47665.42578125,49425.57421875,47529.87890625,48900.46484375,27268150947,38.00958174432609,0
2021-12-17,46202.14453125,48004.89453125,45618.21484375,47653.73046875,32902725329,35.3157982749935,1
2021-12-18,46848.77734375,47313.828125,45598.44140625,46219.25390625,26098292690,37.42625454701236,0
2021-12-19,46707.015625,48089.6640625,46502.953125,46853.8671875,25154053861,37.140161150305964,1
2021-12-20,46880.27734375,47401.71875,45579.80859375,46707.0625,30961902129,37.76632108201815,1
2021-12-21,48936.61328125,49300.91796875,46698.7734375,46886.078125,27055803928,44.794897360638096,0
2021-12-22,48628.51171875,49544.796875,48450.94140625,48937.09765625,24447979559,43.99319727069655,1
2021-12-23,50784.5390625,51332.33984375,48065.8359375,48626.34375,28223878108,50.64932342476416,1
2021-12-24,50822.1953125,51814.02734375,50514.49609375,50806.05078125,24367912228,50.75939410224571,0
2021-12-25,50429.859375,51176.59765625,50236.70703125,50854.91796875,19030650914,49.520124041002624,1
2021-12-26,50809.515625,51196.37890625,49623.10546875,50428.69140625,20964372926,50.772611741883956,0
2021-12-27,50640.41796875,51956.328125,50499.46875,50802.609375,24324345758,50.17546874005328,0
2021-12-28,47588.85546875,50679.859375,47414.2109375,50679.859375,33430376883,40.84056316141385,0
2021-12-29,46444.7109375,48119.7421875,46201.49609375,47623.87109375,30049226299,37.98694315482248,1
2021-12-30,47178.125,47879.96484375,46060.3125,46490.60546875,26686491018,40.840471245178065,0
2021-12-31,46306.4453125,48472.52734375,45819.953125,47169.37109375,36974172400,38.568888742788204,1
2022-01-01,47686.8125,47827.3125,46288.484375,46311.74609375,24582667004,43.89109776285228,0
2022-01-02,47345.21875,47881.40625,46856.9375,47680.92578125,27951569547,42.90057014005924,0
2022-01-03,46458.1171875,47510.7265625,45835.96484375,47343.54296875,33071628362,40.35361825400256,0
2022-01-04,45897.57421875,47406.546875,45752.46484375,46458.8515625,42494677905,38.78665000444641,0
2022-01-05,43569.00390625,46929.046875,42798.22265625,45899.359375,36851084859,33.045992401834496,0
2022-01-06,43160.9296875,43748.71875,42645.5390625,43565.51171875,30208048289,32.148009744099824,0
2022-01-07,41557.90234375,43153.5703125,41077.4453125,43153.5703125,84196607520,28.83340642850264,1
2022-01-08,41733.94140625,42228.94140625,40672.27734375,41561.46484375,28066355845,29.690726281715357,1
2022-01-09,41911.6015625,42663.94921875,41338.16015625,41734.7265625,21294384372,30.59937446650339,0
2022-01-10,41821.26171875,42199.484375,39796.5703125,41910.23046875,32104232331,30.384340559675096,1
2022-01-11,42735.85546875,43001.15625,41407.75390625,41819.5078125,26327648900,35.33853994717035,1
